CMDLINE python3 scripts/train.py
MEM 5056.257812 1719562429.4778
MEM 5126.757812 1719562429.5867
MEM 5179.882812 1719562432.8226
MEM 0.000000 1719562433.0015
MEM 0.000000 1719562433.1042
MEM 0.000000 1719562433.2057
MEM 0.000000 1719562433.3078
MEM 0.000000 1719562433.4088
MEM 0.000000 1719562433.5105
MEM 0.000000 1719562433.6138
MEM 0.000000 1719562433.7156
MEM 0.000000 1719562433.8164
MEM 0.000000 1719562433.9267
MEM 0.000000 1719562434.0284
MEM 0.000000 1719562434.1310
MEM 0.000000 1719562434.2322
MEM 0.000000 1719562434.3329
MEM 0.000000 1719562434.4339
MEM 0.000000 1719562434.5346
MEM 0.000000 1719562434.6430
MEM 0.000000 1719562434.7547
MEM 0.000000 1719562434.8662
