CMDLINE python3 train_vishwamai_model.py
MEM 1616.339844 1718986488.7378
MEM 1616.339844 1718986488.8422
MEM 1655.089844 1718986488.9460
MEM 1712.964844 1718986489.0471
MEM 1780.839844 1718986489.1480
MEM 1886.089844 1718986489.2500
MEM 1980.464844 1718986489.3538
MEM 2078.339844 1718986489.4552
MEM 2168.589844 1718986489.5579
MEM 2226.839844 1718986489.6618
MEM 2272.464844 1718986489.7659
MEM 2351.964844 1718986489.8699
MEM 2436.964844 1718986489.9739
MEM 2530.839844 1718986490.0779
MEM 2607.089844 1718986490.1817
MEM 2564.539062 1718986490.2860
MEM 2402.402344 1718986490.3869
MEM 2154.562500 1718986490.4898
MEM 2161.164062 1718986490.5937
MEM 2245.164062 1718986490.6967
MEM 2308.664062 1718986490.7979
MEM 2395.289062 1718986490.9020
MEM 2463.664062 1718986491.0052
MEM 2568.664062 1718986491.1098
MEM 2413.070312 1718986491.2114
MEM 2140.039062 1718986491.3139
MEM 2194.664062 1718986491.4178
MEM 2208.789062 1718986491.5218
MEM 2222.414062 1718986491.6258
MEM 2230.664062 1718986491.7284
MEM 2237.289062 1718986491.8292
MEM 2246.039062 1718986491.9298
MEM 2252.664062 1718986492.0338
MEM 2194.542969 1718986492.1347
MEM 2194.042969 1718986492.2368
MEM 2209.792969 1718986492.3378
MEM 2229.042969 1718986492.4387
MEM 2243.792969 1718986492.5418
MEM 2254.042969 1718986492.6498
MEM 2292.292969 1718986492.7538
MEM 2320.386719 1718986492.8578
MEM 1761.308594 1718986492.9614
MEM 1360.585938 1718986493.0618
MEM 976.359375 1718986493.1661
MEM 993.109375 1718986493.2698
MEM 1014.484375 1718986493.3738
MEM 1035.984375 1718986493.4778
MEM 1026.359375 1718986493.5786
MEM 976.390625 1718986493.6815
MEM 944.390625 1718986493.7823
MEM 973.015625 1718986493.8850
MEM 1085.890625 1718986493.9858
MEM 1008.378906 1718986494.0866
MEM 1060.503906 1718986494.1898
MEM 1116.371094 1718986494.2906
MEM 1087.878906 1718986494.3938
MEM 1159.378906 1718986494.4979
MEM 1165.804688 1718986494.5987
MEM 1205.679688 1718986494.7018
MEM 1326.679688 1718986494.8031
MEM 1422.054688 1718986494.9058
MEM 1509.304688 1718986495.0098
MEM 1594.929688 1718986495.1139
MEM 1677.179688 1718986495.2151
MEM 1751.179688 1718986495.3174
MEM 1755.246094 1718986495.4219
MEM 1975.621094 1718986495.5258
MEM 2046.722656 1718986495.6268
MEM 1648.367188 1718986495.7298
MEM 1648.367188 1718986495.8327
MEM 1815.867188 1718986495.9338
MEM 2039.617188 1718986496.0378
MEM 2224.617188 1718986496.1387
MEM 2372.867188 1718986496.2418
MEM 2525.742188 1718986496.3459
MEM 2634.484375 1718986496.4467
MEM 2173.488281 1718986496.5498
MEM 2396.863281 1718986496.6538
MEM 2612.738281 1718986496.7578
MEM 2179.886719 1718986496.8586
MEM 2232.109375 1718986496.9618
MEM 2250.609375 1718986497.0658
MEM 2269.109375 1718986497.1698
MEM 2286.734375 1718986497.2726
MEM 2224.363281 1718986497.3734
MEM 2243.738281 1718986497.4739
MEM 2265.363281 1718986497.5778
MEM 2286.988281 1718986497.6813
MEM 2234.378906 1718986497.7821
MEM 1630.351562 1718986497.8831
MEM 1008.359375 1718986497.9840
MEM 1029.359375 1718986498.0858
MEM 1051.109375 1718986498.1870
MEM 1072.359375 1718986498.2878
MEM 1008.363281 1718986498.3898
MEM 1008.363281 1718986498.4938
MEM 944.351562 1718986498.5946
MEM 988.351562 1718986498.6965
MEM 1098.492188 1718986498.7973
MEM 1023.742188 1718986498.9019
MEM 1066.492188 1718986499.0058
MEM 1160.355469 1718986499.1067
MEM 1086.980469 1718986499.2098
MEM 1156.980469 1718986499.3138
MEM 1164.406250 1718986499.4150
MEM 1211.906250 1718986499.5180
MEM 1338.781250 1718986499.6218
MEM 1442.156250 1718986499.7259
MEM 1545.531250 1718986499.8298
MEM 1651.156250 1718986499.9338
MEM 1757.781250 1718986500.0379
MEM 1759.785156 1718986500.1418
MEM 1951.910156 1718986500.2464
MEM 2150.785156 1718986500.3499
MEM 1648.406250 1718986500.4506
MEM 1648.406250 1718986500.5538
MEM 1777.906250 1718986500.6578
MEM 1995.656250 1718986500.7621
MEM 2193.906250 1718986500.8646
MEM 2342.781250 1718986500.9659
MEM 2464.656250 1718986501.0698
MEM 2597.156250 1718986501.1738
MEM 2538.503906 1718986501.2778
MEM 2178.402344 1718986501.3818
MEM 2400.652344 1718986501.4858
MEM 2627.402344 1718986501.5898
MEM 2168.148438 1718986501.6939
MEM 2233.148438 1718986501.7978
MEM 2251.398438 1718986501.9018
MEM 2270.023438 1718986502.0058
MEM 2287.648438 1718986502.1066
MEM 2225.144531 1718986502.2098
MEM 2246.769531 1718986502.3138
MEM 2268.394531 1718986502.4178
MEM 2305.644531 1718986502.5219
MEM 2058.531250 1718986502.6227
MEM 1362.394531 1718986502.7235
MEM 1018.652344 1718986502.8258
MEM 1041.152344 1718986502.9299
MEM 1060.402344 1718986503.0338
MEM 1135.777344 1718986503.1348
MEM 1008.371094 1718986503.2378
MEM 1008.371094 1718986503.3387
MEM 1064.777344 1718986503.4418
MEM 944.394531 1718986503.5426
MEM 912.390625 1718986503.6434
MEM 947.890625 1718986503.7458
MEM 964.390625 1718986503.8467
MEM 964.390625 1718986503.9475
MEM 964.390625 1718986504.0483
MEM 964.390625 1718986504.1492
MEM 964.390625 1718986504.2498
MEM 964.390625 1718986504.3506
MEM 1013.140625 1718986504.4538
MEM 1092.300781 1718986504.5546
MEM 1044.296875 1718986504.6578
MEM 1127.546875 1718986504.7618
MEM 1128.988281 1718986504.8627
MEM 1127.363281 1718986504.9658
MEM 1239.738281 1718986505.0698
MEM 1212.363281 1718986505.1707
MEM 1273.753906 1718986505.2738
MEM 1382.503906 1718986505.3778
MEM 1486.003906 1718986505.4810
MEM 1587.253906 1718986505.5820
MEM 1689.003906 1718986505.6865
MEM 1789.003906 1718986505.7898
MEM 1807.488281 1718986505.8938
MEM 2010.988281 1718986505.9978
MEM 2104.597656 1718986506.0986
MEM 1668.359375 1718986506.2018
MEM 1668.359375 1718986506.3058
MEM 1835.359375 1718986506.4098
MEM 2064.609375 1718986506.5138
MEM 2252.109375 1718986506.6180
MEM 2404.234375 1718986506.7218
MEM 2557.859375 1718986506.8258
MEM 2644.343750 1718986506.9266
MEM 2183.855469 1718986507.0298
MEM 2350.230469 1718986507.1338
MEM 2539.980469 1718986507.2347
MEM 2691.230469 1718986507.3378
MEM 2201.785156 1718986507.4419
MEM 2256.535156 1718986507.5458
MEM 2274.910156 1718986507.6498
MEM 2292.910156 1718986507.7538
MEM 2308.410156 1718986507.8581
MEM 2248.664062 1718986507.9618
MEM 2269.539062 1718986508.0626
MEM 2292.414062 1718986508.1634
MEM 2308.289062 1718986508.2657
MEM 2270.476562 1718986508.3665
MEM 1566.460938 1718986508.4673
MEM 1032.210938 1718986508.5698
MEM 1054.085938 1718986508.6738
MEM 1075.460938 1718986508.7778
MEM 1128.710938 1718986508.8800
MEM 1028.394531 1718986508.9818
MEM 1028.394531 1718986509.0833
MEM 966.382812 1718986509.1841
MEM 1023.007812 1718986509.2858
MEM 1037.007812 1718986509.3866
MEM 1054.257812 1718986509.4898
MEM 1155.257812 1718986509.5906
MEM 1150.824219 1718986509.6915
MEM 1136.449219 1718986509.7941
MEM 1274.449219 1718986509.8982
MEM 1168.140625 1718986510.0019
MEM 1306.765625 1718986510.1058
MEM 1407.140625 1718986510.2098
MEM 1512.265625 1718986510.3138
MEM 1615.765625 1718986510.4178
MEM 1721.015625 1718986510.5218
MEM 1682.660156 1718986510.6227
MEM 1848.679688 1718986510.7242
MEM 2043.429688 1718986510.8251
MEM 1990.890625 1718986510.9258
MEM 1668.300781 1718986511.0298
MEM 1668.300781 1718986511.1334
MEM 1882.925781 1718986511.2378
MEM 2109.175781 1718986511.3418
MEM 2277.050781 1718986511.4458
MEM 2434.800781 1718986511.5498
MEM 2591.550781 1718986511.6538
MEM 2472.285156 1718986511.7547
MEM 2243.796875 1718986511.8578
MEM 2467.921875 1718986511.9618
MEM 2682.296875 1718986512.0627
MEM 2208.792969 1718986512.1658
MEM 2257.042969 1718986512.2698
MEM 2275.417969 1718986512.3738
MEM 2293.792969 1718986512.4778
MEM 2308.292969 1718986512.5803
MEM 2250.253906 1718986512.6818
MEM 2272.128906 1718986512.7858
MEM 2293.753906 1718986512.8898
MEM 2378.628906 1718986512.9925
MEM 1926.886719 1718986513.0938
MEM 1339.117188 1718986513.1945
MEM 1037.789062 1718986513.2974
MEM 1053.039062 1718986513.3978
MEM 1073.914062 1718986513.5006
MEM 1097.039062 1718986513.6018
MEM 1028.277344 1718986513.7058
MEM 1028.277344 1718986513.8098
MEM 1028.390625 1718986513.9108
MEM 964.394531 1718986514.0138
MEM 964.394531 1718986514.1166
MEM 928.519531 1718986514.2175
MEM 928.519531 1718986514.3178
MEM 928.519531 1718986514.4186
MEM 928.519531 1718986514.5195
MEM 928.519531 1718986514.6203
MEM 928.519531 1718986514.7211
MEM 980.769531 1718986514.8218
MEM 992.503906 1718986514.9226
MEM 1012.253906 1718986515.0258
MEM 1107.503906 1718986515.1298
MEM 1105.769531 1718986515.2305
MEM 1097.644531 1718986515.3339
MEM 1225.144531 1718986515.4350
MEM 1126.792969 1718986515.5379
MEM 1266.542969 1718986515.6418
MEM 1368.042969 1718986515.7458
MEM 1468.792969 1718986515.8466
MEM 1574.042969 1718986515.9498
MEM 1680.667969 1718986516.0539
MEM 1656.402344 1718986516.1547
MEM 1808.042969 1718986516.2578
MEM 2010.167969 1718986516.3618
MEM 1968.402344 1718986516.4626
MEM 1632.414062 1718986516.5658
MEM 1632.414062 1718986516.6666
MEM 1831.664062 1718986516.7698
MEM 2055.289062 1718986516.8738
MEM 2236.164062 1718986516.9778
MEM 2393.664062 1718986517.0818
MEM 2549.289062 1718986517.1858
MEM 2536.523438 1718986517.2866
MEM 2183.910156 1718986517.3898
MEM 2404.910156 1718986517.4938
MEM 2629.410156 1718986517.5972
MEM 2159.031250 1718986517.7019
MEM 2218.781250 1718986517.8058
MEM 2236.906250 1718986517.9099
MEM 2255.531250 1718986518.0139
MEM 2272.406250 1718986518.1181
MEM 2210.980469 1718986518.2218
MEM 2232.730469 1718986518.3258
MEM 2254.230469 1718986518.4298
MEM 2289.105469 1718986518.5339
MEM 2362.597656 1718986518.6349
MEM 1663.824219 1718986518.7359
MEM 992.523438 1718986518.8367
MEM 1013.273438 1718986518.9378
MEM 1035.273438 1718986519.0458
MEM 1056.523438 1718986519.1476
MEM 1156.523438 1718986519.2484
MEM 992.445312 1718986519.3498
MEM 992.445312 1718986519.4506
MEM 936.558594 1718986519.5538
MEM 992.308594 1718986519.6555
MEM 1014.371094 1718986519.7564
MEM 1023.121094 1718986519.8578
MEM 1146.871094 1718986519.9618
MEM 1056.523438 1718986520.0626
MEM 1110.523438 1718986520.1658
MEM 1210.613281 1718986520.2666
MEM 1150.488281 1718986520.3699
MEM 1285.738281 1718986520.4738
MEM 1390.488281 1718986520.5778
MEM 1492.988281 1718986520.6804
MEM 1592.488281 1718986520.7819
MEM 1698.863281 1718986520.8858
MEM 1667.363281 1718986520.9899
MEM 1868.488281 1718986521.0938
MEM 2082.488281 1718986521.1973
MEM 1722.472656 1718986521.2979
MEM 1632.484375 1718986521.3989
MEM 1676.359375 1718986521.4997
MEM 1896.359375 1718986521.6006
MEM 2117.734375 1718986521.7014
MEM 2268.359375 1718986521.8018
MEM 2421.859375 1718986521.9058
MEM 2577.984375 1718986522.0098
MEM 2353.390625 1718986522.1106
MEM 2224.539062 1718986522.2114
MEM 2440.039062 1718986522.3138
MEM 2652.664062 1718986522.4146
MEM 2178.285156 1718986522.5179
MEM 2222.535156 1718986522.6218
MEM 2240.535156 1718986522.7258
MEM 2258.785156 1718986522.8298
MEM 2272.535156 1718986522.9305
MEM 2214.785156 1718986523.0339
MEM 2235.785156 1718986523.1347
MEM 2257.660156 1718986523.2378
MEM 2332.035156 1718986523.3386
MEM 1948.414062 1718986523.4395
MEM 1227.484375 1718986523.5402
MEM 1006.921875 1718986523.6411
MEM 1024.296875 1718986523.7458
MEM 1045.296875 1718986523.8498
MEM 1136.796875 1718986523.9539
MEM 992.472656 1718986524.0578
MEM 1031.472656 1718986524.1618
MEM 928.519531 1718986524.2626
MEM 928.519531 1718986524.3635
MEM 952.644531 1718986524.4660
MEM 964.394531 1718986524.5669
MEM 964.394531 1718986524.6677
MEM 964.394531 1718986524.7686
MEM 964.394531 1718986524.8694
MEM 964.394531 1718986524.9702
MEM 964.394531 1718986525.0739
MEM 996.019531 1718986525.1778
MEM 1068.144531 1718986525.2818
MEM 1038.898438 1718986525.3827
MEM 1053.398438 1718986525.4858
MEM 1154.898438 1718986525.5866
MEM 1154.027344 1718986525.6875
MEM 1136.777344 1718986525.7898
MEM 1268.152344 1718986525.8938
MEM 1166.171875 1718986525.9970
MEM 1300.171875 1718986526.0978
MEM 1406.546875 1718986526.2058
MEM 1510.546875 1718986526.3098
MEM 1616.421875 1718986526.4137
MEM 1723.046875 1718986526.5179
MEM 1686.671875 1718986526.6218
MEM 1879.796875 1718986526.7258
MEM 2083.796875 1718986526.8301
MEM 1839.394531 1718986526.9310
MEM 1668.335938 1718986527.0318
MEM 1701.710938 1718986527.1339
MEM 1917.460938 1718986527.2385
MEM 2139.710938 1718986527.3419
MEM 2310.585938 1718986527.4498
MEM 2464.085938 1718986527.5538
MEM 2620.960938 1718986527.6579
MEM 2348.402344 1718986527.7587
MEM 2286.039062 1718986527.8619
MEM 2510.414062 1718986527.9658
MEM 2602.390625 1718986528.0666
MEM 2231.660156 1718986528.1699
MEM 2260.160156 1718986528.2738
MEM 2278.410156 1718986528.3778
MEM 2296.910156 1718986528.4818
MEM 2252.035156 1718986528.5826
MEM 2252.910156 1718986528.6858
MEM 2274.910156 1718986528.7898
MEM 2294.910156 1718986528.8906
MEM 2352.160156 1718986528.9939
MEM 2100.335938 1718986529.0947
MEM 1390.335938 1718986529.1955
MEM 1037.093750 1718986529.2978
MEM 1058.218750 1718986529.4018
MEM 1080.093750 1718986529.5058
MEM 1177.093750 1718986529.6098
MEM 1028.386719 1718986529.7138
MEM 1058.386719 1718986529.8151
MEM 981.125000 1718986529.9178
MEM 1069.250000 1718986530.0218
MEM 1078.867188 1718986530.1226
MEM 1072.617188 1718986530.2258
MEM 1216.992188 1718986530.3279
MEM 1101.675781 1718986530.4298
MEM 1156.300781 1718986530.5332
MEM 1168.042969 1718986530.6338
MEM 1206.367188 1718986530.7379
MEM 1334.492188 1718986530.8418
MEM 1439.492188 1718986530.9458
MEM 1543.992188 1718986531.0499
MEM 1628.742188 1718986531.1541
MEM 1722.492188 1718986531.2578
MEM 1668.351562 1718986531.3621
MEM 1799.351562 1718986531.4659
MEM 2024.976562 1718986531.5698
MEM 1990.996094 1718986531.6706
MEM 1668.406250 1718986531.7738
MEM 1668.406250 1718986531.8746
MEM 1867.781250 1718986531.9778
MEM 2096.656250 1718986532.0818
MEM 2265.656250 1718986532.1827
MEM 2415.531250 1718986532.2858
MEM 2571.656250 1718986532.3898
MEM 2616.648438 1718986532.4910
MEM 2207.160156 1718986532.5938
MEM 2428.285156 1718986532.6967
MEM 2638.410156 1718986532.7978
MEM 2185.855469 1718986532.9019
MEM 2254.355469 1718986533.0058
MEM 2272.730469 1718986533.1098
MEM 2290.980469 1718986533.2138
MEM 2308.355469 1718986533.3150
MEM 2245.859375 1718986533.4178
MEM 2267.484375 1718986533.5218
MEM 2289.109375 1718986533.6258
MEM 2329.359375 1718986533.7300
MEM 2078.515625 1718986533.8308
MEM 1368.378906 1718986533.9316
MEM 1040.011719 1718986534.0338
MEM 1058.136719 1718986534.1378
MEM 1079.136719 1718986534.2418
MEM 1154.136719 1718986534.3426
MEM 1028.363281 1718986534.4458
MEM 1043.238281 1718986534.5499
MEM 1016.355469 1718986534.6507
MEM 964.351562 1718986534.7516
MEM 964.351562 1718986534.8524
MEM 880.519531 1718986534.9533
MEM 880.519531 1718986535.0541
MEM 880.519531 1718986535.1549
MEM 895.019531 1718986535.2558
MEM 895.019531 1718986535.3566
MEM 912.269531 1718986535.4575
MEM 965.644531 1718986535.5618
MEM 977.707031 1718986535.6626
MEM 996.707031 1718986535.7659
MEM 1092.457031 1718986535.8698
MEM 1094.531250 1718986535.9707
MEM 1083.781250 1718986536.0738
MEM 1219.531250 1718986536.1746
MEM 1119.929688 1718986536.2779
MEM 1258.429688 1718986536.3818
MEM 1362.804688 1718986536.4858
MEM 1469.304688 1718986536.5902
MEM 1576.679688 1718986536.6938
MEM 1678.179688 1718986536.7965
MEM 1641.882812 1718986536.8978
MEM 1850.757812 1718986537.0059
MEM 2053.132812 1718986537.1099
MEM 1898.246094 1718986537.2108
MEM 1616.410156 1718986537.3116
MEM 1616.410156 1718986537.4138
MEM 1708.160156 1718986537.5178
MEM 1933.035156 1718986537.6218
MEM 2139.910156 1718986537.7258
MEM 2294.285156 1718986537.8298
MEM 2444.660156 1718986537.9307
MEM 2600.785156 1718986538.0338
MEM 2172.281250 1718986538.1346
MEM 2263.167969 1718986538.2378
MEM 2485.167969 1718986538.3418
MEM 2482.394531 1718986538.4426
MEM 2191.289062 1718986538.5435
MEM 2210.039062 1718986538.6458
MEM 2227.539062 1718986538.7498
MEM 2245.914062 1718986538.8538
MEM 2200.542969 1718986538.9546
MEM 2201.292969 1718986539.0578
MEM 2222.917969 1718986539.1618
MEM 2243.542969 1718986539.2658
MEM 2300.417969 1718986539.3699
MEM 2050.359375 1718986539.4707
MEM 1362.960938 1718986539.5715
MEM 984.242188 1718986539.6738
MEM 1006.242188 1718986539.7778
MEM 1027.617188 1718986539.8818
MEM 1120.617188 1718986539.9828
MEM 976.292969 1718986540.0858
MEM 1005.792969 1718986540.1898
MEM 925.992188 1718986540.2938
MEM 1001.492188 1718986540.3964
MEM 1017.453125 1718986540.4972
MEM 1014.703125 1718986540.5979
MEM 1154.953125 1718986540.7019
MEM 1046.429688 1718986540.8058
MEM 1104.054688 1718986540.9098
MEM 1130.523438 1718986541.0106
MEM 1147.527344 1718986541.1130
MEM 1274.527344 1718986541.2140
MEM 1381.277344 1718986541.3187
MEM 1484.277344 1718986541.4218
MEM 1591.402344 1718986541.5258
MEM 1698.777344 1718986541.6298
MEM 1675.027344 1718986541.7307
MEM 1868.652344 1718986541.8338
MEM 2073.402344 1718986541.9387
MEM 1666.363281 1718986542.0395
MEM 1616.375000 1718986542.1418
MEM 1687.375000 1718986542.2459
MEM 1874.000000 1718986542.3467
MEM 2080.875000 1718986542.4476
MEM 2234.375000 1718986542.5498
MEM 2390.125000 1718986542.6538
MEM 2540.500000 1718986542.7578
MEM 2450.996094 1718986542.8589
MEM 2181.406250 1718986542.9598
MEM 2400.281250 1718986543.0618
MEM 2573.531250 1718986543.1658
MEM 2337.343750 1718986543.2669
MEM 2182.027344 1718986543.3698
MEM 2207.777344 1718986543.4725
MEM 2225.777344 1718986543.5738
MEM 2244.027344 1718986543.6778
MEM 2198.335938 1718986543.7786
MEM 2199.859375 1718986543.8819
MEM 2220.984375 1718986543.9828
MEM 2242.359375 1718986544.0858
MEM 2337.984375 1718986544.1939
MEM 1894.285156 1718986544.2947
MEM 1211.355469 1718986544.3978
MEM 987.042969 1718986544.4994
MEM 1008.042969 1718986544.6028
MEM 1029.167969 1718986544.7058
MEM 1137.292969 1718986544.8109
MEM 976.339844 1718986544.9128
MEM 1022.464844 1718986545.0140
MEM 912.328125 1718986545.1147
MEM 912.328125 1718986545.2156
MEM 945.203125 1718986545.3178
MEM 964.328125 1718986545.4187
MEM 964.328125 1718986545.5196
MEM 964.328125 1718986545.6204
MEM 964.328125 1718986545.7212
MEM 964.328125 1718986545.8218
MEM 964.328125 1718986545.9228
MEM 1012.703125 1718986546.0258
MEM 1054.472656 1718986546.1266
MEM 1044.101562 1718986546.2294
MEM 1110.101562 1718986546.3300
MEM 1123.550781 1718986546.4308
MEM 1125.800781 1718986546.5338
MEM 1230.925781 1718986546.6347
MEM 1216.476562 1718986546.7355
MEM 1259.976562 1718986546.8378
MEM 1373.976562 1718986546.9418
MEM 1481.476562 1718986547.0458
MEM 1585.976562 1718986547.1499
MEM 1687.601562 1718986547.2541
MEM 1780.226562 1718986547.3549
MEM 1783.117188 1718986547.4579
MEM 1977.992188 1718986547.5599
MEM 2167.992188 1718986547.6607
MEM 1668.367188 1718986547.7618
MEM 1668.367188 1718986547.8658
MEM 1751.992188 1718986547.9699
MEM 1852.367188 1718986548.0739
MEM 1913.742188 1718986548.1779
MEM 1983.617188 1718986548.2808
MEM 2066.242188 1718986548.3818
MEM 2185.992188 1718986548.4858
MEM 2259.867188 1718986548.5869
MEM 2364.867188 1718986548.6898
MEM 2451.242188 1718986548.7938
MEM 2544.742188 1718986548.8959
MEM 2641.742188 1718986548.9978
MEM 2578.746094 1718986549.1025
MEM 2180.390625 1718986549.2059
MEM 2236.140625 1718986549.3099
MEM 2339.515625 1718986549.4127
MEM 2426.140625 1718986549.5135
MEM 2485.515625 1718986549.6161
MEM 2559.765625 1718986549.7178
MEM 2657.640625 1718986549.8218
MEM 2465.097656 1718986549.9233
MEM 2185.140625 1718986550.0259
MEM 2237.890625 1718986550.1294
MEM 2254.015625 1718986550.2298
MEM 2263.640625 1718986550.3309
MEM 2272.015625 1718986550.4317
MEM 2279.640625 1718986550.5326
MEM 2289.015625 1718986550.6334
MEM 2296.640625 1718986550.7339
MEM 2306.515625 1718986550.8379
MEM 2248.800781 1718986550.9418
MEM 2289.550781 1718986551.0458
MEM 2252.175781 1718986551.1498
MEM 2263.550781 1718986551.2538
MEM 2271.425781 1718986551.3571
MEM 2280.550781 1718986551.4592
MEM 2294.175781 1718986551.5600
MEM 2305.800781 1718986551.6658
MEM 2338.925781 1718986551.7698
MEM 2399.925781 1718986551.8709
MEM 2185.054688 1718986551.9738
MEM 1918.511719 1718986552.0778
MEM 1699.699219 1718986552.1809
MEM 1486.390625 1718986552.2817
MEM 1225.578125 1718986552.3886
MEM 1028.398438 1718986552.4940
MEM 1040.898438 1718986552.5978
MEM 1051.148438 1718986552.7018
MEM 1062.648438 1718986552.8058
MEM 1073.398438 1718986552.9098
MEM 1083.023438 1718986553.0125
MEM 1092.273438 1718986553.1133
MEM 1151.023438 1718986553.2149
MEM 1219.273438 1718986553.3178
MEM 1028.375000 1718986553.4218
MEM 1028.375000 1718986553.5259
MEM 1028.375000 1718986553.6291
MEM 1083.000000 1718986553.7339
MEM 964.355469 1718986553.8382
MEM 966.730469 1718986553.9418
MEM 998.980469 1718986554.0460
MEM 1035.855469 1718986554.1498
MEM 1117.355469 1718986554.2538
MEM 1049.601562 1718986554.3565
MEM 1034.726562 1718986554.4578
MEM 1073.976562 1718986554.5618
MEM 1112.726562 1718986554.6660
MEM 1164.726562 1718986554.7698
MEM 1156.722656 1718986554.8738
MEM 1132.597656 1718986554.9779
MEM 1110.972656 1718986555.0818
MEM 1145.347656 1718986555.1855
MEM 1219.472656 1718986555.2865
MEM 1246.410156 1718986555.3898
MEM 1186.535156 1718986555.4906
MEM 1199.394531 1718986555.5927
MEM 1186.785156 1718986555.6935
MEM 1234.410156 1718986555.7978
MEM 1292.035156 1718986555.9019
MEM 1335.285156 1718986556.0058
MEM 1378.660156 1718986556.1098
MEM 1406.660156 1718986556.2125
MEM 1452.035156 1718986556.3165
MEM 1501.035156 1718986556.4173
MEM 1544.160156 1718986556.5178
MEM 1593.785156 1718986556.6218
MEM 1637.660156 1718986556.7258
MEM 1680.285156 1718986556.8290
MEM 1714.160156 1718986556.9299
MEM 1747.910156 1718986557.0338
MEM 1790.785156 1718986557.1378
MEM 1688.960938 1718986557.2387
MEM 1778.835938 1718986557.3419
MEM 1863.835938 1718986557.4458
MEM 1944.960938 1718986557.5487
MEM 2049.585938 1718986557.6498
MEM 2109.960938 1718986557.7538
MEM 2177.460938 1718986557.8579
MEM 1840.945312 1718986557.9618
MEM 1668.332031 1718986558.0660
MEM 1668.332031 1718986558.1699
MEM 1668.332031 1718986558.2739
MEM 1668.332031 1718986558.3778
MEM 1718.582031 1718986558.4858
MEM 1774.707031 1718986558.5863
MEM 1823.207031 1718986558.6898
MEM 1884.582031 1718986558.7938
MEM 1974.457031 1718986558.8979
MEM 2035.457031 1718986559.0018
MEM 2094.832031 1718986559.1058
MEM 2153.207031 1718986559.2098
MEM 2226.082031 1718986559.3124
MEM 2279.457031 1718986559.4138
MEM 2335.832031 1718986559.5178
MEM 2389.957031 1718986559.6189
MEM 2438.207031 1718986559.7218
MEM 2499.332031 1718986559.8258
MEM 2564.457031 1718986559.9289
MEM 2622.082031 1718986560.0297
MEM 2687.832031 1718986560.1338
MEM 2504.945312 1718986560.2379
MEM 2214.402344 1718986560.3387
MEM 2180.414062 1718986560.4418
MEM 2260.914062 1718986560.5460
MEM 2322.539062 1718986560.6488
MEM 2391.539062 1718986560.7497
MEM 2483.289062 1718986560.8538
MEM 2558.414062 1718986560.9578
MEM 2641.039062 1718986561.0618
MEM 2502.972656 1718986561.1660
MEM 2180.382812 1718986561.2702
MEM 2221.632812 1718986561.3739
MEM 2249.632812 1718986561.4750
MEM 2259.507812 1718986561.5778
MEM 2269.507812 1718986561.6819
MEM 2277.757812 1718986561.7858
MEM 2285.757812 1718986561.8867
MEM 2292.507812 1718986561.9875
MEM 2299.507812 1718986562.0898
MEM 2306.757812 1718986562.1938
MEM 2245.386719 1718986562.2953
MEM 2244.386719 1718986562.3978
MEM 2253.011719 1718986562.5004
MEM 2264.761719 1718986562.6018
MEM 2278.386719 1718986562.7058
MEM 2289.011719 1718986562.8089
MEM 2302.386719 1718986562.9097
MEM 2353.511719 1718986563.0138
MEM 2425.386719 1718986563.1146
MEM 2180.371094 1718986563.2179
MEM 1889.070312 1718986563.3211
MEM 1604.363281 1718986563.4244
MEM 1411.132812 1718986563.5252
MEM 1149.812500 1718986563.6258
MEM 1032.898438 1718986563.7267
MEM 1042.898438 1718986563.8295
MEM 1052.773438 1718986563.9338
MEM 1063.023438 1718986564.0347
MEM 1073.273438 1718986564.1378
MEM 1083.148438 1718986564.2419
MEM 1097.398438 1718986564.3431
MEM 1175.523438 1718986564.4458
MEM 1118.523438 1718986564.5494
MEM 1028.398438 1718986564.6499
MEM 1028.398438 1718986564.7523
MEM 1028.398438 1718986564.8538
MEM 1090.148438 1718986564.9578
MEM 1017.273438 1718986565.0618
MEM 994.429688 1718986565.1641
MEM 964.394531 1718986565.2649
MEM 964.394531 1718986565.3658
MEM 964.394531 1718986565.4698
MEM 964.394531 1718986565.5738
MEM 964.394531 1718986565.6778
MEM 928.519531 1718986565.7809
MEM 928.519531 1718986565.8817
MEM 928.519531 1718986565.9859
MEM 928.519531 1718986566.0878
MEM 928.519531 1718986566.1898
MEM 928.519531 1718986566.2907
MEM 928.519531 1718986566.3938
MEM 928.519531 1718986566.4978
MEM 928.519531 1718986566.6018
MEM 928.519531 1718986566.7053
MEM 928.519531 1718986566.8058
MEM 928.519531 1718986566.9064
MEM 928.519531 1718986567.0098
MEM 928.519531 1718986567.1139
MEM 928.519531 1718986567.2179
MEM 928.519531 1718986567.3219
MEM 928.519531 1718986567.4234
MEM 943.269531 1718986567.5242
MEM 979.644531 1718986567.6250
MEM 1028.019531 1718986567.7258
MEM 1100.019531 1718986567.8298
MEM 1005.671875 1718986567.9338
MEM 1053.671875 1718986568.0378
MEM 1004.285156 1718986568.1418
MEM 1034.035156 1718986568.2458
MEM 1071.910156 1718986568.3499
MEM 1145.785156 1718986568.4538
MEM 1070.914062 1718986568.5578
MEM 1060.664062 1718986568.6611
MEM 1088.414062 1718986568.7618
MEM 1119.164062 1718986568.8658
MEM 1184.414062 1718986568.9698
