CMDLINE python3 train_vishwamai_model.py
MEM 1261.609375 1718984418.9099
MEM 1404.859375 1718984419.0138
MEM 1518.609375 1718984419.1180
MEM 1630.859375 1718984419.2218
MEM 1739.859375 1718984419.3246
MEM 1853.234375 1718984419.4298
MEM 1873.109375 1718984419.5338
MEM 2098.234375 1718984419.6379
MEM 2105.203125 1718984419.7419
MEM 1744.730469 1718984419.8458
MEM 1744.730469 1718984419.9483
MEM 1897.105469 1718984420.0504
MEM 2102.855469 1718984420.1538
MEM 2296.855469 1718984420.2578
MEM 2450.730469 1718984420.3618
MEM 2599.105469 1718984420.4658
MEM 2748.855469 1718984420.5666
MEM 2256.726562 1718984420.6682
MEM 2432.101562 1718984420.7698
MEM 2649.351562 1718984420.8738
MEM 2465.664062 1718984420.9749
MEM 2324.097656 1718984421.0778
MEM 2342.347656 1718984421.1811
MEM 2360.097656 1718984421.2819
MEM 2375.597656 1718984421.3827
MEM 2384.722656 1718984421.4837
MEM 2323.097656 1718984421.5845
MEM 2344.097656 1718984421.6858
MEM 2365.722656 1718984421.7898
MEM 2411.347656 1718984421.8938
MEM 2154.851562 1718984421.9946
MEM 1415.550781 1718984422.0954
MEM 1104.722656 1718984422.1978
MEM 1104.722656 1718984422.2991
MEM 1104.722656 1718984422.3999
MEM 1104.761719 1718984422.5007
MEM 1104.761719 1718984422.6015
MEM 1070.753906 1718984422.7023
MEM 1040.753906 1718984422.8058
MEM 1040.753906 1718984422.9066
MEM 992.890625 1718984423.0075
MEM 992.890625 1718984423.1084
MEM 992.890625 1718984423.2092
MEM 992.890625 1718984423.3098
MEM 992.890625 1718984423.4106
MEM 992.890625 1718984423.5114
MEM 992.890625 1718984423.6122
MEM 992.890625 1718984423.7131
MEM 992.890625 1718984423.8138
MEM 992.890625 1718984423.9147
MEM 992.890625 1718984424.0155
MEM 992.890625 1718984424.1164
MEM 992.890625 1718984424.2172
MEM 992.890625 1718984424.3178
MEM 992.890625 1718984424.4186
MEM 992.890625 1718984424.5195
MEM 992.890625 1718984424.6203
MEM 992.890625 1718984424.7211
MEM 992.890625 1718984424.8219
MEM 992.890625 1718984424.9227
MEM 992.890625 1718984425.0236
MEM 992.890625 1718984425.1244
MEM 992.890625 1718984425.2252
MEM 992.890625 1718984425.3258
MEM 992.890625 1718984425.4266
MEM 1040.765625 1718984425.5296
MEM 1077.800781 1718984425.6305
MEM 1083.800781 1718984425.7339
MEM 1122.632812 1718984425.8347
MEM 1129.382812 1718984425.9352
MEM 1165.453125 1718984426.0360
MEM 1243.578125 1718984426.1378
MEM 1354.328125 1718984426.2418
MEM 1466.203125 1718984426.3458
MEM 1579.328125 1718984426.4498
MEM 1623.453125 1718984426.5538
MEM 1846.953125 1718984426.6578
MEM 1520.824219 1718984426.7618
MEM 1520.824219 1718984426.8642
MEM 1647.824219 1718984426.9658
MEM 1869.574219 1718984427.0703
MEM 1988.699219 1718984427.1738
MEM 2101.824219 1718984427.2778
MEM 2251.449219 1718984427.3808
MEM 1904.863281 1718984427.4812
MEM 2095.988281 1718984427.5859
MEM 2213.097656 1718984427.6868
MEM 1955.859375 1718984427.7898
MEM 1974.234375 1718984427.8938
MEM 1992.609375 1718984427.9975
MEM 1991.238281 1718984428.0979
MEM 1969.863281 1718984428.2018
MEM 1991.238281 1718984428.3058
MEM 2048.859375 1718984428.4066
MEM 1340.824219 1718984428.5074
MEM 1052.082031 1718984428.6098
MEM 1073.457031 1718984428.7138
MEM 1145.332031 1718984428.8180
MEM 1040.835938 1718984428.9218
MEM 992.832031 1718984429.0227
MEM 1037.207031 1718984429.1258
MEM 1075.703125 1718984429.2266
MEM 1084.453125 1718984429.3298
MEM 1124.441406 1718984429.4306
MEM 1133.066406 1718984429.5339
MEM 1173.636719 1718984429.6347
MEM 1251.636719 1718984429.7378
MEM 1363.636719 1718984429.8419
MEM 1469.886719 1718984429.9431
MEM 1578.761719 1718984430.0439
MEM 1611.011719 1718984430.1458
MEM 1777.261719 1718984430.2498
MEM 1791.238281 1718984430.3506
MEM 1520.882812 1718984430.4538
MEM 1608.632812 1718984430.5566
MEM 1824.632812 1718984430.6575
MEM 1999.882812 1718984430.7618
MEM 2146.632812 1718984430.8659
MEM 2287.882812 1718984430.9667
MEM 1959.968750 1718984431.0698
MEM 2184.093750 1718984431.1738
MEM 1910.875000 1718984431.2746
MEM 1962.519531 1718984431.3778
MEM 1980.644531 1718984431.4807
MEM 1998.769531 1718984431.5819
MEM 1956.687500 1718984431.6858
MEM 1978.437500 1718984431.7898
MEM 2000.062500 1718984431.8938
MEM 1743.250000 1718984431.9946
MEM 1040.886719 1718984432.0954
MEM 1061.886719 1718984432.1978
MEM 1083.011719 1718984432.2991
MEM 1040.839844 1718984432.4018
MEM 1044.214844 1718984432.5058
MEM 1040.765625 1718984432.6098
MEM 992.890625 1718984432.7101
MEM 1026.515625 1718984432.8138
MEM 1040.765625 1718984432.9147
MEM 1040.765625 1718984433.0155
MEM 1040.765625 1718984433.1163
MEM 1040.765625 1718984433.2183
MEM 1040.765625 1718984433.3191
MEM 1040.765625 1718984433.4202
MEM 1082.265625 1718984433.5218
MEM 1227.765625 1718984433.6258
MEM 1111.554688 1718984433.7298
MEM 1167.804688 1718984433.8339
MEM 1186.273438 1718984433.9348
MEM 1195.273438 1718984434.0378
MEM 1296.773438 1718984434.1386
MEM 1292.523438 1718984434.2395
MEM 1347.773438 1718984434.3404
MEM 1456.398438 1718984434.4418
MEM 1570.273438 1718984434.5458
MEM 1680.773438 1718984434.6498
MEM 1792.898438 1718984434.7538
MEM 1754.152344 1718984434.8578
MEM 1979.652344 1718984434.9618
MEM 2206.652344 1718984435.0658
MEM 1744.773438 1718984435.1698
MEM 1744.773438 1718984435.2738
MEM 1833.148438 1718984435.3778
MEM 1996.398438 1718984435.4819
MEM 2158.898438 1718984435.5858
MEM 2335.648438 1718984435.6898
MEM 2484.898438 1718984435.7939
MEM 2637.148438 1718984435.8978
MEM 2754.683594 1718984435.9986
MEM 2266.070312 1718984436.1018
MEM 2489.445312 1718984436.2058
MEM 2704.070312 1718984436.3070
MEM 2256.691406 1718984436.4079
MEM 2329.441406 1718984436.5098
MEM 2347.941406 1718984436.6138
MEM 2366.566406 1718984436.7178
MEM 2384.191406 1718984436.8186
MEM 2320.695312 1718984436.9195
MEM 2341.695312 1718984437.0218
MEM 2363.445312 1718984437.1258
MEM 2384.695312 1718984437.2270
MEM 2256.773438 1718984437.3278
MEM 1529.234375 1718984437.4286
MEM 1104.757812 1718984437.5298
MEM 1104.757812 1718984437.6339
MEM 1104.757812 1718984437.7347
MEM 1182.699219 1718984437.8351
MEM 1104.695312 1718984437.9378
MEM 1052.691406 1718984438.0418
MEM 1069.191406 1718984438.1426
MEM 1150.191406 1718984438.2458
MEM 1151.582031 1718984438.3467
MEM 1145.457031 1718984438.4499
MEM 1294.582031 1718984438.5551
MEM 1176.105469 1718984438.6559
MEM 1230.355469 1718984438.7578
MEM 1248.316406 1718984438.8586
MEM 1294.816406 1718984438.9595
MEM 1430.066406 1718984439.0618
MEM 1539.941406 1718984439.1658
MEM 1651.316406 1718984439.2698
MEM 1762.941406 1718984439.3738
MEM 1867.066406 1718984439.4747
MEM 1892.816406 1718984439.5755
MEM 2114.691406 1718984439.6778
MEM 2029.394531 1718984439.7786
MEM 1744.687500 1718984439.8818
MEM 1745.562500 1718984439.9831
MEM 1968.312500 1718984440.0858
MEM 2189.312500 1718984440.1867
MEM 2356.062500 1718984440.2874
MEM 2504.562500 1718984440.3882
MEM 2653.562500 1718984440.4890
MEM 2620.765625 1718984440.5930
MEM 2256.777344 1718984440.6939
MEM 2465.652344 1718984440.7977
MEM 2681.652344 1718984440.9022
MEM 2352.070312 1718984441.0030
MEM 2326.277344 1718984441.1052
MEM 2344.152344 1718984441.2062
MEM 2362.027344 1718984441.3098
MEM 2380.402344 1718984441.4136
MEM 2375.968750 1718984441.5145
MEM 2337.968750 1718984441.6178
MEM 2359.718750 1718984441.7218
MEM 2381.343750 1718984441.8246
MEM 2346.859375 1718984441.9254
MEM 1642.843750 1718984442.0258
MEM 1104.718750 1718984442.1298
MEM 1104.718750 1718984442.2339
MEM 1104.718750 1718984442.3350
MEM 1230.093750 1718984442.4379
MEM 1104.710938 1718984442.5418
MEM 1072.707031 1718984442.6426
MEM 1104.832031 1718984442.7459
MEM 1222.832031 1718984442.8499
MEM 1162.812500 1718984442.9507
MEM 1186.066406 1718984443.0538
MEM 1264.730469 1718984443.1546
MEM 1211.976562 1718984443.2578
MEM 1264.601562 1718984443.3586
MEM 1289.070312 1718984443.4595
MEM 1307.320312 1718984443.5618
MEM 1417.570312 1718984443.6658
MEM 1525.320312 1718984443.7700
MEM 1629.945312 1718984443.8738
MEM 1737.945312 1718984443.9780
MEM 1845.820312 1718984444.0818
MEM 1804.093750 1718984444.1858
MEM 2002.343750 1718984444.2898
MEM 2224.718750 1718984444.3938
MEM 1796.261719 1718984444.4947
MEM 1776.734375 1718984444.5978
MEM 1869.359375 1718984444.7019
MEM 2093.484375 1718984444.8068
MEM 2288.609375 1718984444.9077
MEM 2443.234375 1718984445.0098
MEM 2599.859375 1718984445.1135
MEM 2752.984375 1718984445.2139
MEM 2346.140625 1718984445.3147
MEM 2430.730469 1718984445.4178
MEM 2653.980469 1718984445.5219
MEM 2573.433594 1718984445.6227
MEM 2354.226562 1718984445.7258
MEM 2372.226562 1718984445.8298
MEM 2388.226562 1718984445.9339
MEM 2402.601562 1718984446.0348
MEM 2416.726562 1718984446.1361
MEM 2356.730469 1718984446.2370
MEM 2377.480469 1718984446.3378
MEM 2399.105469 1718984446.4418
MEM 2450.855469 1718984446.5459
MEM 2148.917969 1718984446.6472
MEM 1447.500000 1718984446.7480
MEM 1136.671875 1718984446.8488
MEM 1136.671875 1718984446.9497
MEM 1136.671875 1718984447.0541
MEM 1136.773438 1718984447.1550
MEM 1136.773438 1718984447.2578
MEM 1072.765625 1718984447.3592
MEM 1123.140625 1718984447.4618
MEM 1162.781250 1718984447.5626
MEM 1152.910156 1718984447.6659
MEM 1232.910156 1718984447.7698
MEM 1238.675781 1718984447.8707
MEM 1237.300781 1718984447.9738
MEM 1372.550781 1718984448.0778
MEM 1274.714844 1718984448.1819
MEM 1416.089844 1718984448.2828
MEM 1521.964844 1718984448.3858
MEM 1636.464844 1718984448.4898
MEM 1747.089844 1718984448.5939
MEM 1857.589844 1718984448.6962
MEM 1845.839844 1718984448.7990
MEM 2062.839844 1718984448.9018
MEM 2280.089844 1718984449.0027
MEM 1776.710938 1718984449.1058
MEM 1776.710938 1718984449.2098
MEM 1932.835938 1718984449.3133
MEM 2150.960938 1718984449.4140
MEM 2316.335938 1718984449.5179
MEM 2399.085938 1718984449.6218
MEM 2513.210938 1718984449.7258
MEM 2671.210938 1718984449.8299
MEM 2722.679688 1718984449.9313
MEM 2299.570312 1718984450.0321
MEM 2513.195312 1718984450.1330
MEM 2729.195312 1718984450.2338
MEM 2308.312500 1718984450.3347
MEM 2359.785156 1718984450.4355
MEM 2378.535156 1718984450.5418
MEM 2397.035156 1718984450.6458
MEM 2414.785156 1718984450.7467
MEM 2364.765625 1718984450.8475
MEM 2372.289062 1718984450.9483
MEM 2393.664062 1718984451.0498
MEM 2413.164062 1718984451.1538
MEM 2536.687500 1718984451.2546
MEM 1830.671875 1718984451.3554
MEM 1136.683594 1718984451.4562
MEM 1136.683594 1718984451.5578
MEM 1136.683594 1718984451.6618
MEM 1212.183594 1718984451.7658
MEM 1136.675781 1718984451.8699
MEM 1130.792969 1718984451.9707
MEM 1040.660156 1718984452.0715
MEM 1040.660156 1718984452.1733
MEM 1037.144531 1718984452.2738
MEM 992.890625 1718984452.3746
MEM 992.890625 1718984452.4755
MEM 992.890625 1718984452.5763
MEM 992.890625 1718984452.6771
MEM 992.890625 1718984452.7778
MEM 1006.640625 1718984452.8818
MEM 1073.890625 1718984452.9858
MEM 1088.609375 1718984453.0867
MEM 1089.859375 1718984453.1898
MEM 1213.234375 1718984453.2938
MEM 1120.898438 1718984453.3946
MEM 1171.773438 1718984453.4978
MEM 1246.832031 1718984453.5988
MEM 1219.093750 1718984453.7019
MEM 1360.343750 1718984453.8058
MEM 1471.718750 1718984453.9094
MEM 1584.593750 1718984454.0131
MEM 1693.718750 1718984454.1139
MEM 1804.593750 1718984454.2178
MEM 1826.480469 1718984454.3246
MEM 2044.355469 1718984454.4260
MEM 2026.839844 1718984454.5268
MEM 1696.851562 1718984454.6298
MEM 1696.851562 1718984454.7311
MEM 1910.101562 1718984454.8338
MEM 2135.351562 1718984454.9378
MEM 2254.476562 1718984455.0387
MEM 2338.351562 1718984455.1419
MEM 2464.726562 1718984455.2428
MEM 2613.601562 1718984455.3458
MEM 2569.335938 1718984455.4468
MEM 2256.613281 1718984455.5476
MEM 2474.238281 1718984455.6485
MEM 2685.613281 1718984455.7493
MEM 2208.859375 1718984455.8499
MEM 2281.859375 1718984455.9538
MEM 2300.234375 1718984456.0578
MEM 2318.734375 1718984456.1618
MEM 2336.609375 1718984456.2658
MEM 2329.269531 1718984456.3681
MEM 2288.769531 1718984456.4698
MEM 2312.519531 1718984456.5738
MEM 2331.769531 1718984456.6778
MEM 2356.886719 1718984456.7786
MEM 1652.425781 1718984456.8794
MEM 1058.890625 1718984456.9819
MEM 1080.640625 1718984457.0827
MEM 1102.015625 1718984457.1858
MEM 1142.890625 1718984457.2899
MEM 1056.796875 1718984457.3938
MEM 1056.796875 1718984457.4963
MEM 992.851562 1718984457.5973
MEM 1045.226562 1718984457.7018
MEM 1082.921875 1718984457.8029
MEM 1074.050781 1718984457.9058
MEM 1151.050781 1718984458.0068
MEM 1159.273438 1718984458.1076
MEM 1157.273438 1718984458.2098
MEM 1289.523438 1718984458.3130
MEM 1190.625000 1718984458.4140
MEM 1337.375000 1718984458.5178
MEM 1449.750000 1718984458.6218
MEM 1560.250000 1718984458.7258
MEM 1672.500000 1718984458.8296
MEM 1781.250000 1718984458.9308
MEM 1773.367188 1718984459.0338
MEM 1998.367188 1718984459.1378
MEM 2200.851562 1718984459.2386
MEM 1696.863281 1718984459.3418
MEM 1696.863281 1718984459.4458
MEM 1864.863281 1718984459.5498
MEM 2092.863281 1718984459.6539
MEM 2278.863281 1718984459.7578
MEM 2433.863281 1718984459.8618
MEM 2590.113281 1718984459.9658
MEM 2645.097656 1718984460.0666
MEM 2236.734375 1718984460.1698
MEM 2460.359375 1718984460.2738
MEM 2676.859375 1718984460.3779
MEM 2262.835938 1718984460.4818
MEM 2273.605469 1718984460.5858
MEM 2289.230469 1718984460.6898
MEM 2306.230469 1718984460.7939
MEM 2324.480469 1718984460.8978
MEM 2272.910156 1718984460.9986
MEM 2280.660156 1718984461.1018
MEM 2302.410156 1718984461.2058
MEM 2324.285156 1718984461.3098
MEM 2428.410156 1718984461.4129
MEM 1917.488281 1718984461.5144
MEM 1291.835938 1718984461.6152
MEM 1070.648438 1718984461.7178
MEM 1092.273438 1718984461.8212
MEM 1113.648438 1718984461.9219
MEM 1210.960938 1718984462.0226
MEM 1056.832031 1718984462.1258
MEM 1050.945312 1718984462.2266
MEM 992.820312 1718984462.3274
MEM 1004.695312 1718984462.4299
MEM 1040.695312 1718984462.5351
MEM 1040.695312 1718984462.6367
MEM 1040.695312 1718984462.7377
MEM 1040.695312 1718984462.8401
MEM 1040.695312 1718984462.9409
MEM 1040.695312 1718984463.0418
MEM 1065.820312 1718984463.1458
MEM 1167.320312 1718984463.2484
MEM 1158.621094 1718984463.3492
MEM 1147.371094 1718984463.4538
MEM 1296.246094 1718984463.5571
MEM 1177.488281 1718984463.6618
MEM 1232.613281 1718984463.7658
MEM 1253.582031 1718984463.8667
MEM 1302.832031 1718984463.9698
MEM 1439.707031 1718984464.0741
MEM 1550.582031 1718984464.1778
MEM 1663.332031 1718984464.2819
MEM 1771.082031 1718984464.3828
MEM 1872.582031 1718984464.4836
MEM 1919.582031 1718984464.5844
MEM 2139.082031 1718984464.6853
MEM 1953.644531 1718984464.7858
MEM 1744.703125 1718984464.8898
MEM 1778.953125 1718984464.9938
MEM 2006.203125 1718984465.0979
MEM 2235.328125 1718984465.2019
MEM 2393.078125 1718984465.3059
MEM 2547.578125 1718984465.4098
MEM 2701.828125 1718984465.5127
MEM 2427.757812 1718984465.6135
MEM 2358.324219 1718984465.7144
MEM 2571.324219 1718984465.8178
MEM 2730.902344 1718984465.9186
MEM 2293.281250 1718984466.0219
MEM 2331.781250 1718984466.1258
MEM 2347.531250 1718984466.2298
MEM 2362.156250 1718984466.3338
MEM 2377.781250 1718984466.4346
MEM 2350.781250 1718984466.5354
MEM 2333.281250 1718984466.6378
MEM 2356.156250 1718984466.7418
MEM 2373.906250 1718984466.8432
MEM 2448.031250 1718984466.9441
MEM 2041.191406 1718984467.0449
MEM 1314.703125 1718984467.1457
MEM 1104.710938 1718984467.2498
MEM 1104.710938 1718984467.3538
MEM 1104.710938 1718984467.4546
MEM 1104.761719 1718984467.5578
MEM 1104.761719 1718984467.6618
MEM 1048.503906 1718984467.7658
MEM 1104.503906 1718984467.8698
MEM 1124.656250 1718984467.9706
MEM 1133.781250 1718984468.0738
MEM 1250.781250 1718984468.1778
MEM 1194.871094 1718984468.2786
MEM 1219.500000 1718984468.3819
MEM 1258.785156 1718984468.4827
MEM 1269.414062 1718984468.5836
MEM 1410.039062 1718984468.6858
MEM 1521.414062 1718984468.7898
MEM 1628.289062 1718984468.8908
MEM 1736.789062 1718984468.9916
MEM 1844.914062 1718984469.0924
MEM 1855.406250 1718984469.1938
MEM 2071.156250 1718984469.2959
MEM 2160.691406 1718984469.3967
MEM 1744.703125 1718984469.4978
MEM 1744.703125 1718984469.6018
MEM 1938.578125 1718984469.7058
MEM 2165.203125 1718984469.8098
MEM 2341.953125 1718984469.9139
MEM 2498.828125 1718984470.0178
MEM 2655.828125 1718984470.1218
MEM 2617.171875 1718984470.2226
MEM 2309.449219 1718984470.3258
MEM 2529.199219 1718984470.4292
MEM 2745.699219 1718984470.5307
MEM 2275.281250 1718984470.6339
MEM 2332.781250 1718984470.7378
MEM 2351.031250 1718984470.8419
MEM 2369.281250 1718984470.9459
MEM 2384.781250 1718984471.0501
MEM 2325.402344 1718984471.1538
MEM 2347.152344 1718984471.2578
MEM 2369.027344 1718984471.3618
MEM 2447.277344 1718984471.4648
MEM 2032.722656 1718984471.5656
MEM 1520.722656 1718984471.6700
MEM 1104.730469 1718984471.7738
MEM 1104.730469 1718984471.8778
MEM 1104.730469 1718984471.9818
MEM 1173.105469 1718984472.0859
MEM 1104.679688 1718984472.1898
MEM 1104.679688 1718984472.2906
MEM 1040.765625 1718984472.3915
MEM 1040.765625 1718984472.4926
MEM 992.890625 1718984472.5951
MEM 992.890625 1718984472.6961
MEM 992.890625 1718984472.7973
MEM 992.890625 1718984472.8980
MEM 992.890625 1718984472.9990
MEM 992.890625 1718984473.0998
MEM 1018.515625 1718984473.2018
MEM 1116.015625 1718984473.3042
MEM 1108.160156 1718984473.4050
MEM 1098.660156 1718984473.5098
MEM 1245.035156 1718984473.6138
MEM 1127.601562 1718984473.7178
MEM 1183.476562 1718984473.8218
MEM 1199.457031 1718984473.9226
MEM 1246.707031 1718984474.0248
MEM 1381.082031 1718984474.1258
MEM 1492.832031 1718984474.2290
MEM 1603.082031 1718984474.3298
MEM 1715.082031 1718984474.4338
MEM 1818.832031 1718984474.5346
MEM 1858.332031 1718984474.6378
MEM 2082.582031 1718984474.7418
MEM 1926.816406 1718984474.8426
MEM 1696.828125 1718984474.9456
MEM 1726.828125 1718984475.0499
MEM 1953.828125 1718984475.1538
MEM 2181.953125 1718984475.2578
MEM 2339.328125 1718984475.3619
MEM 2493.328125 1718984475.4659
MEM 2650.203125 1718984475.5698
MEM 2379.882812 1718984475.6706
MEM 2319.324219 1718984475.7739
MEM 2537.699219 1718984475.8778
MEM 2607.175781 1718984475.9787
MEM 2262.445312 1718984476.0821
MEM 2288.320312 1718984476.1831
MEM 2306.570312 1718984476.2859
MEM 2324.820312 1718984476.3898
MEM 2272.824219 1718984476.4906
MEM 2280.574219 1718984476.5938
MEM 2301.949219 1718984476.6959
MEM 2323.074219 1718984476.7964
MEM 2409.574219 1718984476.8972
MEM 1955.371094 1718984476.9978
MEM 1236.765625 1718984477.0986
MEM 1067.273438 1718984477.1994
MEM 1086.898438 1718984477.3018
MEM 1107.648438 1718984477.4034
MEM 1140.273438 1718984477.5042
MEM 1210.929688 1718984477.6058
MEM 1056.800781 1718984477.7068
MEM 1118.796875 1718984477.8076
MEM 1015.414062 1718984477.9098
MEM 1110.289062 1718984478.0122
MEM 1105.085938 1718984478.1130
MEM 1096.585938 1718984478.2139
MEM 1237.960938 1718984478.3178
MEM 1126.121094 1718984478.4218
MEM 1181.621094 1718984478.5258
MEM 1199.539062 1718984478.6266
MEM 1247.289062 1718984478.7294
MEM 1381.914062 1718984478.8299
MEM 1490.914062 1718984478.9308
MEM 1597.789062 1718984479.0316
MEM 1704.664062 1718984479.1324
MEM 1816.539062 1718984479.2332
MEM 1844.734375 1718984479.3340
MEM 2059.234375 1718984479.4351
MEM 1992.843750 1718984479.5359
MEM 1696.855469 1718984479.6367
MEM 1696.855469 1718984479.7375
MEM 1913.605469 1718984479.8418
MEM 2140.855469 1718984479.9458
MEM 2310.855469 1718984480.0499
MEM 2468.105469 1718984480.1538
MEM 2625.980469 1718984480.2578
MEM 2492.839844 1718984480.3586
MEM 2285.351562 1718984480.4618
MEM 2517.726562 1718984480.5698
MEM 2694.828125 1718984480.6706
MEM 2250.722656 1718984480.7739
MEM 2287.722656 1718984480.8778
MEM 2306.222656 1718984480.9819
MEM 2324.472656 1718984481.0858
MEM 2274.226562 1718984481.1866
MEM 2281.601562 1718984481.2899
MEM 2303.851562 1718984481.3946
MEM 2325.351562 1718984481.4979
MEM 2442.851562 1718984481.6020
MEM 1841.757812 1718984481.7028
MEM 1126.800781 1718984481.8036
MEM 1075.308594 1718984481.9044
MEM 1096.308594 1718984482.0058
MEM 1118.058594 1718984482.1098
MEM 1082.921875 1718984482.2106
MEM 1056.800781 1718984482.3138
MEM 1040.023438 1718984482.4178
MEM 992.890625 1718984482.5183
MEM 1004.765625 1718984482.6218
MEM 1040.765625 1718984482.7230
MEM 1040.765625 1718984482.8239
MEM 1040.765625 1718984482.9258
MEM 1040.765625 1718984483.0266
MEM 1040.765625 1718984483.1274
MEM 1040.765625 1718984483.2282
MEM 1040.765625 1718984483.3298
MEM 1079.140625 1718984483.4307
MEM 1214.515625 1718984483.5339
MEM 1107.160156 1718984483.6378
MEM 1163.035156 1718984483.7418
MEM 1173.402344 1718984483.8426
MEM 1189.152344 1718984483.9452
MEM 1279.402344 1718984484.0498
MEM 1281.941406 1718984484.1507
MEM 1347.066406 1718984484.2538
MEM 1461.066406 1718984484.3579
MEM 1571.441406 1718984484.4618
MEM 1681.816406 1718984484.5659
MEM 1793.316406 1718984484.6698
MEM 1760.031250 1718984484.7739
MEM 1970.281250 1718984484.8778
MEM 2188.156250 1718984484.9802
MEM 1784.765625 1718984485.0810
MEM 1744.777344 1718984485.1818
MEM 1819.152344 1718984485.2828
MEM 2035.777344 1718984485.3859
MEM 2245.027344 1718984485.4868
MEM 2396.402344 1718984485.5898
MEM 2551.527344 1718984485.6939
MEM 2706.652344 1718984485.7972
MEM 2412.691406 1718984485.8978
MEM 2371.703125 1718984486.0019
MEM 2591.453125 1718984486.1059
MEM 2646.765625 1718984486.2067
MEM 2315.785156 1718984486.3099
MEM 2338.285156 1718984486.4138
MEM 2356.035156 1718984486.5150
MEM 2373.910156 1718984486.6178
MEM 2329.410156 1718984486.7187
MEM 2329.910156 1718984486.8218
MEM 2351.660156 1718984486.9258
MEM 2373.035156 1718984487.0284
MEM 2479.910156 1718984487.1301
MEM 1924.742188 1718984487.2309
MEM 1214.742188 1718984487.3317
MEM 1104.750000 1718984487.4338
MEM 1104.750000 1718984487.5378
MEM 1122.750000 1718984487.6418
MEM 1200.750000 1718984487.7426
MEM 1104.746094 1718984487.8451
MEM 1040.738281 1718984487.9458
MEM 1082.863281 1718984488.0498
MEM 1230.613281 1718984488.1526
MEM 1112.199219 1718984488.2538
MEM 1168.574219 1718984488.3579
MEM 1258.816406 1718984488.4619
MEM 1172.566406 1718984488.5698
MEM 1225.191406 1718984488.6738
MEM 1238.597656 1718984488.7747
MEM 1286.972656 1718984488.8779
MEM 1425.972656 1718984488.9819
MEM 1534.722656 1718984489.0828
MEM 1645.472656 1718984489.1858
MEM 1756.972656 1718984489.2898
MEM 1861.097656 1718984489.3906
MEM 1890.093750 1718984489.4939
MEM 2113.093750 1718984489.5978
MEM 2022.703125 1718984489.6986
MEM 1744.714844 1718984489.8018
MEM 1744.839844 1718984489.9026
MEM 1962.339844 1718984490.0034
MEM 2176.464844 1718984490.1043
MEM 2347.964844 1718984490.2051
MEM 2497.964844 1718984490.3059
MEM 2652.214844 1718984490.4098
MEM 2617.156250 1718984490.5106
MEM 2309.433594 1718984490.6138
MEM 2532.683594 1718984490.7178
MEM 2753.183594 1718984490.8218
MEM 2280.554688 1718984490.9259
MEM 2333.429688 1718984491.0298
MEM 2351.804688 1718984491.1338
MEM 2369.929688 1718984491.2358
MEM 2384.679688 1718984491.3369
MEM 2324.558594 1718984491.4378
MEM 2346.183594 1718984491.5418
MEM 2367.808594 1718984491.6458
MEM 2433.683594 1718984491.7499
MEM 2112.726562 1718984491.8508
MEM 1377.718750 1718984491.9518
MEM 1104.773438 1718984492.0533
MEM 1104.773438 1718984492.1578
MEM 1104.773438 1718984492.2586
MEM 1104.765625 1718984492.3618
MEM 1104.765625 1718984492.4658
MEM 1040.769531 1718984492.5666
MEM 1040.769531 1718984492.6674
MEM 992.894531 1718984492.7697
MEM 992.894531 1718984492.8719
MEM 992.894531 1718984492.9732
MEM 992.894531 1718984493.0738
MEM 992.894531 1718984493.1746
MEM 992.894531 1718984493.2752
MEM 992.894531 1718984493.3762
MEM 992.894531 1718984493.4770
MEM 992.894531 1718984493.5778
MEM 992.894531 1718984493.6789
MEM 992.894531 1718984493.7800
MEM 992.894531 1718984493.8808
MEM 992.894531 1718984493.9817
MEM 992.894531 1718984494.0827
MEM 992.894531 1718984494.1840
MEM 992.894531 1718984494.2849
MEM 992.894531 1718984494.3857
MEM 992.894531 1718984494.4866
MEM 992.894531 1718984494.5874
MEM 992.894531 1718984494.6882
MEM 992.894531 1718984494.7891
MEM 992.894531 1718984494.8898
MEM 992.894531 1718984494.9906
MEM 992.894531 1718984495.0914
MEM 992.894531 1718984495.1923
MEM 992.894531 1718984495.2938
MEM 992.894531 1718984495.3947
MEM 1039.769531 1718984495.4979
MEM 1082.859375 1718984495.5988
MEM 1085.984375 1718984495.7018
MEM 1127.937500 1718984495.8027
MEM 1133.062500 1718984495.9058
MEM 1173.597656 1718984496.0066
MEM 1249.347656 1718984496.1098
MEM 1362.347656 1718984496.2138
MEM 1474.347656 1718984496.3178
MEM 1586.847656 1718984496.4218
MEM 1637.472656 1718984496.5258
MEM 1859.722656 1718984496.6298
MEM 1520.843750 1718984496.7307
MEM 1522.843750 1718984496.8316
MEM 1741.843750 1718984496.9325
MEM 1936.468750 1718984497.0333
MEM 2087.593750 1718984497.1378
MEM 2238.843750 1718984497.2387
MEM 1904.910156 1718984497.3419
MEM 2103.660156 1718984497.4458
MEM 2204.886719 1718984497.5466
MEM 1956.281250 1718984497.6498
MEM 1974.781250 1718984497.7540
MEM 1993.156250 1718984497.8578
MEM 1994.027344 1718984497.9586
MEM 1970.652344 1718984498.0614
MEM 1989.402344 1718984498.1619
MEM 2061.652344 1718984498.2658
MEM 1520.863281 1718984498.3667
MEM 1045.871094 1718984498.4698
MEM 1067.871094 1718984498.5738
MEM 1088.746094 1718984498.6746
